cnpj,data_atualizacao,nivel_atividade,empresa_porte,saude_tributaria,optante_simples,optante_simei
28734877000125,2023-05-28 01:34:12.591974,,,,,
44665059000174,2023-05-28 01:34:12.591974,,,,,
34483168000117,2023-05-28 01:34:12.591974,,,,,
18704652000172,2023-05-28 01:34:12.591974,,,,,
47161231000140,2023-05-28 01:34:12.591974,,,,,
20862653000197,2023-05-28 01:34:12.591974,,,,,
02093872000177,2023-05-28 01:34:12.591974,,,,,
28411250000133,2023-05-28 01:34:12.591974,,,,,
07691992000190,2023-05-28 01:34:12.591974,,,,,
83040709000229,2023-05-28 01:34:12.591974,,,,,
25377569000100,2023-05-28 01:34:12.591974,,,,,
00719369000159,2023-05-28 01:34:12.591974,,,,,
34626159000138,2023-05-28 01:34:12.591974,,,,,
05204046000146,2023-05-28 01:34:12.591974,,,,,
44886350000172,2023-05-28 01:34:12.591974,,,,,
40293777000106,2023-05-28 01:34:12.591974,,,,,
40310659000169,2023-05-28 01:34:12.591974,,,,,
44649856000168,2023-05-28 01:34:12.591974,,,,,
40323726000180,2023-05-28 01:34:12.591974,,,,,
31364753000100,2023-05-28 01:34:12.591974,,,,,
28772173000147,2023-05-28 01:34:12.591974,,,,,
48000869000162,2023-05-28 01:34:12.591974,,,,,
97543342000190,2023-05-28 01:34:12.591974,,,,,
44213275000189,2023-05-28 01:34:12.591974,,,,,
44369906000153,2023-05-28 01:34:12.591974,,,,,
63734891000120,2023-05-28 01:34:12.591974,,,,,
30222374000112,2023-05-28 01:34:12.591974,,,,,
26806332000151,2023-05-28 01:34:12.591974,,,,,
26798208000191,2023-05-28 01:34:12.591974,,,,,
47542305000199,2023-05-28 01:34:12.591974,,,,,
45402759000139,2023-05-28 01:34:12.591974,,,,,
25138092000100,2023-05-28 01:34:12.591974,,,,,
35102347000120,2023-05-28 01:34:12.591974,,,,,
71665277000181,2023-05-28 01:34:12.591974,,,,,
37843495000120,2023-05-28 01:34:12.591974,,,,,
02063026000104,2023-05-28 01:34:12.591974,,,,,
38227119000174,2023-05-28 01:34:12.591974,,,,,
46968690000178,2023-05-28 01:34:12.591974,,,,,
43906394000154,2023-05-28 01:34:12.591974,,,,,
04922069000123,2023-05-28 01:34:12.591974,,,,,
17994544000119,2023-05-28 01:34:12.591974,,,,,
47233492000129,2023-05-28 01:34:12.591974,,,,,
41876757000120,2023-05-28 01:34:12.591974,,,,,
33218031000172,2023-05-28 01:34:12.591974,,,,,
30550774000157,2023-05-28 01:34:12.591974,,,,,
60683075000146,2023-05-28 01:34:12.591974,,,,,
10967521000176,2023-05-28 01:34:12.591974,,,,,
90196999000189,2023-05-28 01:34:12.591974,,,,,
42537052000141,2023-05-28 01:34:12.591974,,,,,
00901581000132,2023-05-28 01:34:12.591974,,,,,
12197286000126,2023-05-28 01:34:12.591974,,,,,
45475335000102,2023-05-28 01:34:12.591974,,,,,
42641194000154,2023-05-28 01:34:12.591974,,,,,
40711225000170,2023-05-28 01:34:12.591974,,,,,
45236328000140,2023-05-28 01:34:12.591974,,,,,
08539845000161,2023-05-28 01:34:12.591974,,,,,
12347821000188,2023-05-28 01:34:12.591974,,,,,
34087182000100,2023-05-28 01:34:12.591974,,,,,
31015367000102,2023-05-28 01:34:12.591974,,,,,
20333988000118,2023-05-28 01:34:12.591974,,,,,
45567455000121,2023-05-28 01:34:12.591974,,,,,
26609916000137,2023-05-28 01:34:12.591974,,,,,
31349545000131,2023-05-28 01:34:12.591974,,,,,
46358888000130,2023-05-28 01:34:12.591974,,,,,
44863233000193,2023-05-28 01:34:12.591974,,,,,
43435383000133,2023-05-28 01:34:12.591974,,,,,
44943242000194,2023-05-28 01:34:12.591974,,,,,
44983373000103,2023-05-28 01:34:12.591974,,,,,
47393523000109,2023-05-28 01:34:12.591974,,,,,
45349736000108,2023-05-28 01:34:12.591974,,,,,
11342737000109,2023-05-28 01:34:12.591974,,,,,
32130180000112,2023-05-28 01:34:12.591974,,,,,
09160226002178,2023-05-28 01:34:12.591974,,,,,
40237495000191,2023-05-28 01:34:12.591974,,,,,
19586360000145,2023-05-28 01:34:12.591974,,,,,
25282291000189,2023-05-28 01:34:12.591974,,,,,
68479369000162,2023-05-28 01:34:12.591974,,,,,
26311109000133,2023-05-28 01:34:12.591974,,,,,
27643905000136,2023-05-28 01:34:12.591974,,,,,
43260570000123,2023-05-28 01:34:12.591974,,,,,
42580767000187,2023-05-28 01:34:12.591974,,,,,
27315964000185,2023-05-28 01:34:12.591974,,,,,
32505100000166,2023-05-28 01:34:12.591974,,,,,
35952245000101,2023-05-28 01:34:12.591974,,,,,
45421429000190,2023-05-28 01:34:12.591974,,,,,
35018793000150,2023-05-28 01:34:12.591974,,,,,
35953987000143,2023-05-28 01:34:12.591974,,,,,
19526897000110,2023-05-28 01:34:12.591974,,,,,
33788122000143,2023-05-28 01:34:12.591974,,,,,
44139410000193,2023-05-28 01:34:12.591974,,,,,
29310217000180,2023-05-28 01:34:12.591974,,,,,
02017705000147,2023-05-28 01:34:12.591974,,,,,
20627398000106,2023-05-28 01:34:12.591974,,,,,
44288031000165,2023-05-28 01:34:12.591974,,,,,
35635307000143,2023-05-28 01:34:12.591974,,,,,
34861200000150,2023-05-28 01:34:12.591974,,,,,
48156464000118,2023-05-28 01:34:12.591974,,,,,
44785155000156,2023-05-28 01:34:12.591974,,,,,
38152967000161,2023-05-28 01:34:12.591974,,,,,
41098835000103,2023-05-28 01:34:12.591974,MEDIO,,,True,True
40523917000195,2023-05-28 01:34:12.591974,ALTO,,,,
44832729000108,2023-05-28 01:34:12.591974,MEDIO,,,,
44980745000130,2023-05-28 01:34:12.591974,,,,,
43317103000192,2023-05-28 01:34:12.591974,,,,,
43178528000168,2023-05-28 01:34:12.591974,,,,,
47405316000127,2023-05-28 01:34:12.591974,,,,,
45254159000170,2023-05-28 01:34:12.591974,,,,,
45328773000130,2023-05-28 01:34:12.591974,,,,,
45440220000174,2023-05-28 01:34:12.591974,,,,,
45321065000177,2023-05-28 01:34:12.591974,,,,,
45436109000104,2023-05-28 01:34:12.591974,,,,,
37812057000103,2023-05-28 01:34:12.591974,,,,,
01667818000125,2023-05-28 01:34:12.591974,,,,,
37141547000117,2023-05-28 01:34:12.591974,,,,,
08047131000136,2023-05-28 01:34:12.591974,,,,,
26178259000110,2023-05-28 01:34:12.591974,,,,,
40121217000174,2023-05-28 01:34:12.591974,,,,,
11047794000165,2023-05-28 01:34:12.591974,,,,,
33525640000174,2023-05-28 01:34:12.591974,,,,,
42011451000174,2023-05-28 01:34:12.591974,,,,,
42106847000103,2023-05-28 01:34:12.591974,,,,,
38423609000146,2023-05-28 01:34:12.591974,,,,,
44265617000104,2023-05-28 01:34:12.591974,,,,,
29093921000128,2023-05-28 01:34:12.591974,,,,,
39432511000118,2023-05-28 01:34:12.591974,,,,,
18921438000178,2023-05-28 01:34:12.591974,,,,,
30935542000117,2023-05-28 01:34:12.591974,,,,,
27113402000159,2023-05-28 01:34:12.591974,,,,,
40838740000116,2023-05-28 01:34:12.591974,,,,,
42036385000197,2023-05-28 01:34:12.591974,,,,,
22913005000148,2023-05-28 01:34:12.591974,,,,,
41709603000144,2023-05-28 01:34:12.591974,,,,,
29315832000189,2023-05-28 01:34:12.591974,,,,,
26437140000115,2023-05-28 01:34:12.591974,,,,,
20654872000180,2023-05-28 01:34:12.591974,,,,,
22064263000105,2023-05-28 01:34:12.591974,,,,,
44680530000101,2023-05-28 01:34:12.591974,,,,,
03341440000109,2023-05-28 01:34:12.591974,,,,,
39377485000172,2023-05-28 01:34:12.591974,,,,,
68010180000126,2023-05-28 01:34:12.591974,,,,,
29607080000200,2023-05-28 01:34:12.591974,,,,,
31865969000159,2023-05-28 01:34:12.591974,,,,,
31901458000145,2023-05-28 01:34:12.591974,,,,,
20475730000156,2023-05-28 01:34:12.591974,,,,,
21756942000174,2023-05-28 01:34:12.591974,,,,,
09055028000109,2023-05-28 01:34:12.591974,,,,,
31492224000191,2023-05-28 01:34:12.591974,,,,,
02338049000184,2023-05-28 01:34:12.591974,,,,,
17281116000149,2023-05-28 01:34:12.591974,,,,,
22485856000137,2023-05-28 01:34:12.591974,,,,,
43289546000117,2023-05-28 01:34:12.591974,,,,,
01582376000114,2023-05-28 01:34:12.591974,,,,,
43115532000187,2023-05-28 01:34:12.591974,,,,,
19213897000160,2023-05-28 01:34:12.591974,,,,,
12910300000197,2023-05-28 01:34:12.591974,,,,,
39990204000152,2023-05-28 01:34:12.591974,,,,,
25162057000118,2023-05-28 01:34:12.591974,,,,,
42310241000187,2023-05-28 01:34:12.591974,,,,,
47448617000138,2023-05-28 01:34:12.591974,,,,,
47980290000140,2023-05-28 01:34:12.591974,,,,,
44287538000102,2023-05-28 01:34:12.591974,,,,,
47786909000180,2023-05-28 01:34:12.591974,,,,,
03775159024199,2023-05-28 01:34:12.591974,,,,,
35802928000174,2023-05-28 01:34:12.591974,,,,,
16575232000108,2023-05-28 01:34:12.591974,,,,,
10481586000107,2023-05-28 01:34:12.591974,,,,,
12265810000159,2023-05-28 01:34:12.591974,,,,,
03281031000156,2023-05-28 01:34:12.591974,,,,,
44154298000160,2023-05-28 01:34:12.591974,,,,,
44164123000133,2023-05-28 01:34:12.591974,,,,,
45385670000101,2023-05-28 01:34:12.591974,,,,,
57506610000260,2023-05-28 01:34:12.591974,,,,,
07869193000160,2023-05-28 01:34:12.591974,,,,,
47526697000100,2023-05-28 01:34:12.591974,,,,,
18323676000181,2023-05-28 01:34:12.591974,,,,,
46700606000130,2023-05-28 01:34:12.591974,,,,,
47460036000111,2023-05-28 01:34:12.591974,,,,,
43349850000102,2023-05-28 01:34:12.591974,,,,,
32191117000196,2023-05-28 01:34:12.591974,,,,,
34530090000144,2023-05-28 01:34:12.591974,,,,,
48274403000155,2023-05-28 01:34:12.591974,,,,,
16766343000100,2023-05-28 01:34:12.591974,,,,,
05672594000281,2023-05-28 01:34:12.591974,,,,,
25108954000143,2023-05-28 01:34:12.591974,,,,,
34557947000110,2023-05-28 01:34:12.591974,,,,,
12533959000171,2023-05-28 01:34:12.591974,,,,,
34608966000128,2023-05-28 01:34:12.591974,,,,,
32116049000109,2023-05-28 01:34:12.591974,,,,,
39420790000108,2023-05-28 01:34:12.591974,,,,,
27900916000154,2023-05-28 01:34:12.591974,,,,,
33816040000165,2023-05-28 01:34:12.591974,,,,,
37483618000160,2023-05-28 01:34:12.591974,,,,,
18223521000173,2023-05-28 01:34:12.591974,,,,,
35472691000100,2023-05-28 01:34:12.591974,,,,,
12277957000169,2023-05-28 01:34:12.591974,,,,,
38932281000193,2023-05-28 01:34:12.591974,,,,,
30525242000160,2023-05-28 01:34:12.591974,,,,,
31603287000178,2023-05-28 01:34:12.591974,,,,,
41376706000130,2023-05-28 01:34:12.591974,,,,,
31555581000151,2023-05-28 01:34:12.591974,,,,,
22397806000874,2023-05-28 01:34:12.591974,,,,,
26230729000148,2023-05-28 01:34:12.591974,,,,,
11775697000199,2023-05-28 01:34:12.591974,,,,,
13176330000184,2023-05-28 01:34:12.591974,,,,,
28753755000186,2023-05-28 01:34:12.591974,,,,,
41406451000100,2023-05-28 01:34:12.591974,,,,,
25158265000143,2023-05-28 01:34:12.591974,,,,,
13754581000107,2023-05-28 01:34:12.591974,,,,,
26036265000133,2023-05-28 01:34:12.591974,,,,,
25965538000161,2023-05-28 01:34:12.591974,,,,,
45482627000164,2023-05-28 01:34:12.591974,,,,,
45059269000181,2023-05-28 01:34:12.591974,,,,,
45087135000174,2023-05-28 01:34:12.591974,,,,,
05946788000147,2023-05-28 01:34:12.591974,,,,,
16020422000169,2023-05-28 01:34:12.591974,,,,,
43789415000107,2023-05-28 01:34:12.591974,,,,,
66516626000163,2023-05-28 01:34:12.591974,,,,,
48170133000132,2023-05-28 01:34:12.591974,,,,,
44653167000127,2023-05-28 01:34:12.591974,,,,,
41958738000143,2023-05-28 01:34:12.591974,,,,,
27351037000110,2023-05-28 01:34:12.591974,,,,,
08344571000155,2023-05-28 01:34:12.591974,,,,,
08051248000193,2023-05-28 01:34:12.591974,,,,,
24719622000132,2023-05-28 01:34:12.591974,,,,,
31899092000117,2023-05-28 01:34:12.591974,,,,,
00744612000199,2023-05-28 01:34:12.591974,,,,,
40211734000134,2023-05-28 01:34:12.591974,,,,,
27529122000126,2023-05-28 01:34:12.591974,,,,,
15030256000119,2023-05-28 01:34:12.591974,,,,,
45846124000120,2023-05-28 01:34:12.591974,,,,,
47828625000100,2023-05-28 01:34:12.591974,,,,,
36394000000160,2023-05-28 01:34:12.591974,,,,,
39627139000103,2023-05-28 01:34:12.591974,,,,,
09247387000311,2023-05-28 01:34:12.591974,,,,,
12095197000179,2023-05-28 01:34:12.591974,,,,,
01532438003603,2023-05-28 01:34:12.591974,,,,,
04676991000188,2023-05-28 01:34:12.591974,,,,,
43097979000170,2023-05-28 01:34:12.591974,,,,,
22715747000169,2023-05-28 01:34:12.591974,,,,,
21434921000132,2023-05-28 01:34:12.591974,,,,,
33944739000100,2023-05-28 01:34:12.591974,,,,,
38820283000190,2023-05-28 01:34:12.591974,,,,,
44511953000190,2023-05-28 01:34:12.591974,,,,,
44527150000123,2023-05-28 01:34:12.591974,,,,,
40580023000137,2023-05-28 01:34:12.591974,,,,,
40542206000168,2023-05-28 01:34:12.591974,,,,,
37680673000301,2023-05-28 01:34:12.591974,,,,,
05104621000139,2023-05-28 01:34:12.591974,,,,,
15071919000143,2023-05-28 01:34:12.591974,,,,,
46025163000120,2023-05-28 01:34:12.591974,,,,,
50472679000190,2023-05-28 01:34:12.591974,,,,,
07038049000182,2023-05-28 01:34:12.591974,,,,,
27383298000465,2023-05-28 01:34:12.591974,,,,,
36483770000180,2023-05-28 01:34:12.591974,,,,,
34205897000101,2023-05-28 01:34:12.591974,,,,,
46246003000100,2023-05-28 01:34:12.591974,,,,,
34226726000169,2023-05-28 01:34:12.591974,,,,,
02421421027745,2023-05-28 01:34:12.591974,,,,,
30970801000140,2023-05-28 01:34:12.591974,,,,,
46457013000195,2023-05-28 01:34:12.591974,,,,,
18939239000197,2023-05-28 01:34:12.591974,,,,,
41986144000146,2023-05-28 01:34:12.591974,,,,,
30259817000140,2023-05-28 01:34:12.591974,,,,,
08712980000167,2023-05-28 01:34:12.591974,,,,,
42197138000172,2023-05-28 01:34:12.591974,,,,,
08115852000136,2023-05-28 01:34:12.591974,,,,,
15790437000143,2023-05-28 01:34:12.591974,,,,,
24255900000148,2023-05-28 01:34:12.591974,,,,,
42595845000117,2023-05-28 01:34:12.591974,,,,,
11375643000136,2023-05-28 01:34:12.591974,,,,,
45677826000128,2023-05-28 01:34:12.591974,,,,,
32671252000139,2023-05-28 01:34:12.591974,,,,,
07392358000156,2023-05-28 01:34:12.591974,,,,,
44620933000157,2023-05-28 01:34:12.591974,,,,,
10510657000152,2023-05-28 01:34:12.591974,,,,,
29828955000113,2023-05-28 01:34:12.591974,,,,,
03486088000191,2023-05-28 01:34:12.591974,,,,,
34873691000150,2023-05-28 01:34:12.591974,,,,,
34827921000144,2023-05-28 01:34:12.591974,,,,,
29961708000190,2023-05-28 01:34:12.591974,,,,,
89141543000132,2023-05-28 01:34:12.591974,,,,,
32137989000176,2023-05-28 01:34:12.591974,,,,,
08074997000136,2023-05-28 01:34:12.591974,,,,,
04782676000135,2023-05-28 01:34:12.591974,,,,,
12031760000145,2023-05-28 01:34:12.591974,,,,,
46659742000124,2023-05-28 01:34:12.591974,,,,,
74259359000114,2023-05-28 01:34:12.591974,,,,,
29759908000165,2023-05-28 01:34:12.591974,,,,,
47001843000176,2023-05-28 01:34:12.591974,,,,,
45548842000110,2023-05-28 01:34:12.591974,,,,,
23182755000150,2023-05-28 01:34:12.591974,,,,,
40071180000117,2023-05-28 01:34:12.591974,,,,,
45592065000101,2023-05-28 01:34:12.591974,,,,,
37824824000196,2023-05-28 01:34:12.591974,,,,,
37979138000194,2023-05-28 01:34:12.591974,,,,,
32923080000143,2023-05-28 01:34:12.591974,,,,,
30350764000178,2023-05-28 01:34:12.591974,,,,,
37786505000133,2023-05-28 01:34:12.591974,,,,,
44577832000140,2023-05-28 01:34:12.591974,,,,,
42250127000109,2023-05-28 01:34:12.591974,,,,,
32696928000149,2023-05-28 01:34:12.591974,,,,,
45817558000100,2023-05-28 01:34:12.591974,,,,,
09642807000100,2023-05-28 01:34:12.591974,,,,,
35803193000101,2023-05-28 01:34:12.591974,,,,,
41007486000177,2023-05-28 01:34:12.591974,,,,,
39305226000136,2023-05-28 01:34:12.591974,,,,,
39302607000161,2023-05-28 01:34:12.591974,,,,,
37882119000145,2023-05-28 01:34:12.591974,,,,,
44108123000116,2023-05-28 01:34:12.591974,,,,,
44133830000162,2023-05-28 01:34:12.591974,,,,,
42887569000160,2023-05-28 01:34:12.591974,,,,,
46773854000101,2023-05-28 01:34:12.591974,,,,,
46779655000100,2023-05-28 01:34:12.591974,,,,,
14913784000153,2023-05-28 01:34:12.591974,,,,,
31832972000176,2023-05-28 01:34:12.591974,,,,,
41192317000154,2023-05-28 01:34:12.591974,,,,,
28730730000167,2023-05-28 01:34:12.591974,,,,,
21795615000121,2023-05-28 01:34:12.591974,,,,,
21043371000120,2023-05-28 01:34:12.591974,,,,,
33577572000197,2023-05-28 01:34:12.591974,,,,,
27898477000192,2023-05-28 01:34:12.591974,,,,,
68773761000110,2023-05-28 01:34:12.591974,,,,,
26415608000170,2023-05-28 01:34:12.591974,,,,,
33207488000181,2023-05-28 01:34:12.591974,,,,,
07460696000188,2023-05-28 01:34:12.591974,,,,,
48248097000182,2023-05-28 01:34:12.591974,,,,,
17366988000100,2023-05-28 01:34:12.591974,,,,,
37521662000117,2023-05-28 01:34:12.591974,,,,,
20546331000139,2023-05-28 01:34:12.591974,,,,,
64710338001868,2023-05-28 01:34:12.591974,,,,,
35145794000166,2023-05-28 01:34:12.591974,,,,,
41387884000166,2023-05-28 01:34:12.591974,,,,,
16692842000191,2023-05-28 01:34:12.591974,,,,,
22050876000185,2023-05-28 01:34:12.591974,,,,,
23780203000143,2023-05-28 01:34:12.591974,,,,,
28617567000120,2023-05-28 01:34:12.591974,,,,,
09143450000108,2023-05-28 01:34:12.591974,,,,,
20173440000158,2023-05-28 01:34:12.591974,,,,,
38063235000103,2023-05-28 01:34:12.591974,,,,,
41597739000100,2023-05-28 01:34:12.591974,,,,,
07388991000170,2023-05-28 01:34:12.591974,,,,,
32970505000175,2023-05-28 01:34:12.591974,,,,,
32733759000170,2023-05-28 01:34:12.591974,,,,,
08893525000105,2023-05-28 01:34:12.591974,,,,,
14605156000100,2023-05-28 01:34:12.591974,,,,,
37191277000159,2023-05-28 01:34:12.591974,,,,,
30708315000159,2023-05-28 01:34:12.591974,,,,,
51102598000160,2023-05-28 01:34:12.591974,,,,,
42683528000152,2023-05-28 01:34:12.591974,,,,,
08295295000182,2023-05-28 01:34:12.591974,,,,,
00239885000186,2023-05-28 01:34:12.591974,,,,,
43758867000113,2023-05-28 01:34:12.591974,,,,,
18548096000192,2023-05-28 01:34:12.591974,,,,,
40538073000156,2023-05-28 01:34:12.591974,,,,,
40568201000104,2023-05-28 01:34:12.591974,,,,,
09167852000142,2023-05-28 01:34:12.591974,,,,,
53484010000459,2023-05-28 01:34:12.591974,,,,,
36840064000148,2023-05-28 01:34:12.591974,,,,,
07028767000178,2023-05-28 01:34:12.591974,,,,,
32318788000175,2023-05-28 01:34:12.591974,,,,,
10357001000141,2023-05-28 01:34:12.591974,,,,,
54715438000185,2023-05-28 01:34:12.591974,,,,,
39259278000113,2023-05-28 01:34:12.591974,,,,,
20949323000133,2023-05-28 01:34:12.591974,,,,,
91726075000100,2023-05-28 01:34:12.591974,,,,,
34449880000108,2023-05-28 01:34:12.591974,,,,,
34812383000114,2023-05-28 01:34:12.591974,,,,,
26326329000130,2023-05-28 01:34:12.591974,,,,,
36109690000169,2023-05-28 01:34:12.591974,,,,,
42186724000111,2023-05-28 01:34:12.591974,,,,,
08592348000399,2023-05-28 01:34:12.591974,,,,,
39534824000187,2023-05-28 01:34:12.591974,,,,,
10145800000154,2023-05-28 01:34:12.591974,,,,,
47300886000152,2023-05-28 01:34:12.591974,,,,,
28265136000142,2023-05-28 01:34:12.591974,,,,,
38409950000147,2023-05-28 01:34:12.591974,,,,,
28273915000190,2023-05-28 01:34:12.591974,,,,,
36412275000180,2023-05-28 01:34:12.591974,,,,,
32485743000195,2023-05-28 01:34:12.591974,,,,,
17145318000163,2023-05-28 01:34:12.591974,,,,,
26451157000127,2023-05-28 01:34:12.591974,,,,,
26716396000161,2023-05-28 01:34:12.591974,,,,,
30637624000185,2023-05-28 01:34:12.591974,,,,,
05570942000129,2023-05-28 01:34:12.591974,,,,,
11429360000200,2023-05-28 01:34:12.591974,,,,,
09277653000197,2023-05-28 01:34:12.591974,,,,,
91802041012759,2023-05-28 01:34:12.591974,,,,,
32670731000130,2023-05-28 01:34:12.591974,,,,,
35031725000121,2023-05-28 01:34:12.591974,,,,,
10648767000185,2023-05-28 01:34:12.591974,,,,,
39852903000136,2023-05-28 01:34:12.591974,,,,,
20640950000198,2023-05-28 01:34:12.591974,,,,,
12450997000160,2023-05-28 01:34:12.591974,,,,,
29260398000187,2023-05-28 01:34:12.591974,,,,,
46205297000122,2023-05-28 01:34:12.591974,,,,,
33202250000163,2023-05-28 01:34:12.591974,,,,,
46210239000197,2023-05-28 01:34:12.591974,,,,,
02499319000139,2023-05-28 01:34:12.591974,,,,,
42018693000190,2023-05-28 01:34:12.591974,,,,,
30356917000194,2023-05-28 01:34:12.591974,,,,,
11108401000186,2023-05-28 01:34:12.591974,,,,,
32960059000118,2023-05-28 01:34:12.591974,,,,,
32695799000174,2023-05-28 01:34:12.591974,,,,,
22894401000175,2023-05-28 01:34:12.591974,,,,,
40869891000131,2023-05-28 01:34:12.591974,,,,,
40260347000198,2023-05-28 01:34:12.591974,,,,,
44669040000104,2023-05-28 01:34:12.591974,,,,,
29206607000104,2023-05-28 01:34:12.591974,,,,,
28069399000186,2023-05-28 01:34:12.591974,,,,,
47107104000163,2023-05-28 01:34:12.591974,,,,,
37071764000188,2023-05-28 01:34:12.591974,,,,,
38117976000111,2023-05-28 01:34:12.591974,,,,,
07005262000198,2023-05-28 01:34:12.591974,,,,,
36654530000109,2023-05-28 01:34:12.591974,,,,,
03072520000106,2023-05-28 01:34:12.591974,,,,,
47961213000143,2023-05-28 01:34:12.591974,,,,,
47918384000190,2023-05-28 01:34:12.591974,,,,,
47917350000180,2023-05-28 01:34:12.591974,,,,,
44992028000128,2023-05-28 01:34:12.591974,,,,,
43310956000100,2023-05-28 01:34:12.591974,,,,,
28223771000167,2023-05-28 01:34:12.591974,,,,,
41349040000120,2023-05-28 01:34:12.591974,,,,,
32705916000133,2023-05-28 01:34:12.591974,,,,,
29468263000101,2023-05-28 01:34:12.591974,,,,,
22504564000102,2023-05-28 01:34:12.591974,,,,,
46738882000198,2023-05-28 01:34:12.591974,,,,,
46809610000131,2023-05-28 01:34:12.591974,,,,,
33505562000146,2023-05-28 01:34:12.591974,,,,,
43413545000132,2023-05-28 01:34:12.591974,,,,,
38664148000101,2023-05-28 01:34:12.591974,,,,,
47625340000171,2023-05-28 01:34:12.591974,,,,,
43430413000119,2023-05-28 01:34:12.591974,,,,,
43494481000141,2023-05-28 01:34:12.591974,,,,,
37417667000102,2023-05-28 01:34:12.591974,,,,,
35471468000149,2023-05-28 01:34:12.591974,,,,,
19589825000111,2023-05-28 01:34:12.591974,,,,,
30497570000108,2023-05-28 01:34:12.591974,,,,,
48078058000184,2023-05-28 01:34:12.591974,,,,,
44396717000170,2023-05-28 01:34:12.591974,,,,,
44218406000110,2023-05-28 01:34:12.591974,,,,,
44270835000137,2023-05-28 01:34:12.591974,,,,,
44274175000162,2023-05-28 01:34:12.591974,,,,,
44342838000139,2023-05-28 01:34:12.591974,,,,,
27491092000106,2023-05-28 01:34:12.591974,,,,,
45668941000136,2023-05-28 01:34:12.591974,,,,,
47360248000127,2023-05-28 01:34:12.591974,,,,,
03546423000108,2023-05-28 01:34:12.591974,,,,,
08718873000146,2023-05-28 01:34:12.591974,,,,,
47526084000165,2023-05-28 01:34:12.591974,,,,,
25129549000101,2023-05-28 01:34:12.591974,,,,,
41487329000106,2023-05-28 01:34:12.591974,,,,,
41539823000177,2023-05-28 01:34:12.591974,,,,,
41589371000138,2023-05-28 01:34:12.591974,,,,,
35087778000164,2023-05-28 01:34:12.591974,,,,,
00737548000461,2023-05-28 01:34:12.591974,,,,,
45197716000169,2023-05-28 01:34:12.591974,,,,,
45046914000121,2023-05-28 01:34:12.591974,,,,,
45211830000104,2023-05-28 01:34:12.591974,,,,,
45065077000188,2023-05-28 01:34:12.591974,,,,,
29277356000159,2023-05-28 01:34:12.591974,,,,,
45928115000189,2023-05-28 01:34:12.591974,,,,,
33617465000145,2023-05-28 01:34:12.591974,,,,,
39801959000161,2023-05-28 01:34:12.591974,,,,,
65837916000570,2023-05-28 01:34:12.591974,,,,,
44663366000116,2023-05-28 01:34:12.591974,,,,,
36308025000102,2023-05-28 01:34:12.591974,,,,,
37933381000171,2023-05-28 01:34:12.591974,,,,,
01146621000140,2023-05-28 01:34:12.591974,,,,,
23246974000155,2023-05-28 01:34:12.591974,,,,,
37683827000157,2023-05-28 01:34:12.591974,,,,,
31132778000188,2023-05-28 01:34:12.591974,,,,,
35883146000107,2023-05-28 01:34:12.591974,,,,,
23937524000109,2023-05-28 01:34:12.591974,,,,,
07091924000190,2023-05-28 01:34:12.591974,,,,,
07814603000176,2023-05-28 01:34:12.591974,,,,,
08772920000210,2023-05-28 01:34:12.591974,,,,,
08454211000530,2023-05-28 01:34:12.591974,,,,,
46440771000109,2023-05-28 01:34:12.591974,,,,,
33030965000186,2023-05-28 01:34:12.591974,,,,,
31350492000179,2023-05-28 01:34:12.591974,,,,,
07552445000123,2023-05-28 01:34:12.591974,,,,,
12757821000156,2023-05-28 01:34:12.591974,,,,,
37119648000191,2023-05-28 01:34:12.591974,,,,,
22415944000162,2023-05-28 01:34:12.591974,,,,,
18108749000112,2023-05-28 01:34:12.591974,,,,,
97322358000172,2023-05-28 01:34:12.591974,,,,,
37132766000130,2023-05-28 01:34:12.591974,,,,,
35584065000106,2023-05-28 01:34:12.591974,,,,,
22675974000108,2023-05-28 01:34:12.591974,,,,,
72288541000178,2023-05-28 01:34:12.591974,,,,,
42063066000170,2023-05-28 01:34:12.591974,,,,,
42124342000163,2023-05-28 01:34:12.591974,,,,,
27146700000226,2023-05-28 01:34:12.591974,,,,,
44362442000153,2023-05-28 01:34:12.591974,,,,,
35947528000157,2023-05-28 01:34:12.591974,,,,,
30283932000150,2023-05-28 01:34:12.591974,,,,,
32523189000193,2023-05-28 01:34:12.591974,,,,,
12724305000125,2023-05-28 01:34:12.591974,,,,,
19225967000108,2023-05-28 01:34:12.591974,,,,,
07959511000184,2023-05-28 01:34:12.591974,,,,,
64272115000118,2023-05-28 01:34:12.591974,,,,,
31267329000228,2023-05-28 01:34:12.591974,,,,,
41856649000196,2023-05-28 01:34:12.591974,,,,,
41864350000183,2023-05-28 01:34:12.591974,,,,,
40496299000131,2023-05-28 01:34:12.591974,,,,,
13761990000203,2023-05-28 01:34:12.591974,,,,,
14599112000468,2023-05-28 01:34:12.591974,,,,,
40977950000195,2023-05-28 01:34:12.591974,,,,,
41696046000174,2023-05-28 01:34:12.591974,,,,,
27721761000199,2023-05-28 01:34:12.591974,,,,,
34174741000100,2023-05-28 01:34:12.591974,,,,,
27126425000106,2023-05-28 01:34:12.591974,,,,,
46522326000180,2023-05-28 01:34:12.591974,,,,,
38150708000100,2023-05-28 01:34:12.591974,,,,,
21408948000150,2023-05-28 01:34:12.591974,,,,,
44161650000194,2023-05-28 01:34:12.591974,,,,,
